top - 10:50:46 up 14 days,  2:13, 81 users,  load average: 86.41, 41.00, 30.10
Tasks: 5031 total,   8 running, 5008 sleeping,   7 stopped,   8 zombie
%Cpu(s): 50.8 us,  7.6 sy,  0.0 ni, 40.6 id,  0.0 wa,  0.8 hi,  0.2 si,  0.0 st
MiB Mem : 1547035.+total, 330557.2 free, 294884.5 used, 937498.7 buff/cache
MiB Swap:   8000.0 total,     19.6 free,   7980.4 used. 1252151.+avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
3335080 tt1131    20   0  293632   6980   1536 S   0.0   0.0   0:00.24 cursor-511523af
3335244 tt1131    20   0    5588   1536   1536 S   0.0   0.0   0:00.00 sleep
3335267 tt1131    20   0    7260   3072   3072 S   0.0   0.0   0:00.00 sh
3335277 tt1131    20   0   11.3g  91580  21504 S   0.0   0.0   0:07.29 node
3335389 tt1131    20   0   11.4g 208628  18432 S   0.0   0.0   0:39.01 node
3335773 tt1131    20   0   99.2g 337232  27648 S   0.0   0.0   0:09.32 node
3335819 tt1131    20   0   11.0g  41068  19968 S   0.0   0.0   0:00.44 node
3335852 root      20   0   48488   9216   9216 S   0.0   0.0   0:00.04 sshd
3335868 yl8184    20   0   48764   6444   4608 S   0.0   0.0   0:00.06 sshd
3335870 yl8184    20   0    8032   3072   3072 S   0.0   0.0   0:00.06 bash
3336014 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/u778:0-events_unbound
3336283 yl8184    20   0  958300  22964  16896 S   0.0   0.0   0:00.05 node
3336400 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/19:0
3336519 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/94:2
3337150 yl8184    20   0   98.4g 364636  29184 S   0.0   0.0   0:11.02 node
3337246 yl8184    20   0   11.2g  82144  16896 S   0.0   0.0   0:25.47 node
3337385 root      20   0       0      0      0 I   0.0   0.0   0:01.06 kworker/154:1-cgroup_destroy
3337525 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/29:1
3337540 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/87:2
3337649 yl8184    20   0  963488  33452  18432 S   0.0   0.0   0:00.15 node
3337714 tt1131    20   0    7264   3072   3072 S   0.0   0.0   0:00.00 sh
3339096 bc2188    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3339965 tt1131    20   0 9060104 176724   4608 S   0.0   0.0   0:00.06 ty
3340405 ar8666    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3340440 lv7805    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3340473 tt1131    20   0   18268   3072   3072 S   0.0   0.0   0:00.07 bash
3340521 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/u773:1-events_unbound
3341210 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/u777:2-events_unbound
3341344 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u785:2-events_unbound
3341378 rc3994    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3341622 lv7805    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3341706 ag5805    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3341710 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/161:0-mm_percpu_wq
3341831 sa7998    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3341856 lc1556    20   0 1158624  40744  23040 S   0.0   0.0   2:47.16 PM2 v6.0.14: Go
3342076 root      20   0   48540   9216   9216 S   0.0   0.0   0:00.04 sshd
3342125 yc9182    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3342126 gs1693    20   0   48904   6460   4608 S   0.0   0.0   0:00.07 sshd
3342129 gs1693    20   0   20616   6144   3072 S   0.0   0.0   0:00.04 bash
3342318 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/73:2-mm_percpu_wq
3342452 sl7434    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3342855 ml4109    20   0   18088   3072   3072 S   0.0   0.0   0:00.03 bash
3342979 ac0340    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3342993 gs1693    20   0    7648   3072   3072 S   0.0   0.0   0:00.01 sh
3343014 gs1693    20   0  299184   8656   3072 S   0.0   0.0   0:00.42 code-591199df40
3343175 gs1693    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3343221 gs1693    20   0   52.3g 544944  30720 S   0.0   0.0   0:12.09 node
3343410 gs1693    20   0 1288496  91804  21504 S   0.0   0.0   0:18.25 node
3343521 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/11:1-cgroup_destroy
3343634 gs1693    20   0  315664  16896   7680 S   0.0   0.0   0:00.45 codex
3344360 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/44:2-mm_percpu_wq
3344390 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
3344422 rf5447    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3344541 arevalo   20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3344594 jk9808    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3344689 gs1693    20   0   21932   6144   3072 S   0.0   0.0   0:00.05 bash
3344808 st0490    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3344834 ia3026    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3345332 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/52:2-mm_percpu_wq
3345367 ml4109    20   0   18088   3072   3072 S   0.0   0.0   0:00.02 bash
3345731 dw6835    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3345776 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/51:2-events
3345777 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/51:3
3345778 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/11:3-mm_percpu_wq
3345792 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/14:1-cgroup_destroy
3346111 ac9452    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3346202 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
3346400 lh0722    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3346509 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/55:2-mm_percpu_wq
3346962 lm1629    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3347005 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/59:1-mm_percpu_wq
3347536 ss0293    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3347820 vincenzi  20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3347900 wy1473    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3347925 root      20   0   48540   9216   9216 S   0.0   0.0   0:00.04 sshd
3348042 ra1336    20   0   26096  15360  10752 S   0.0   0.0   0:00.84 systemd
3348044 ra1336    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3348048 root      20   0   48620   9216   9216 S   0.0   0.0   0:00.04 sshd
3348049 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/147:0-cgroup_bpf_destroy
3348070 ra1336    20   0   52560  11784   4608 S   0.0   0.0   0:00.23 sshd
3348076 ra1336    20   0    7388   3072   3072 S   0.0   0.0   0:00.03 bash
3348101 ln1665    20   0   25860  15360  10752 S   0.0   0.0   0:00.73 systemd
3348109 ln1665    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3348121 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/151:2
3348133 sb7624    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3348175 ln1665    20   0   48488   6452   4608 S   0.0   0.0   0:00.00 sshd
3348178 ln1665    20   0   18840   3072   3072 S   0.0   0.0   0:00.03 bash
3348373 ra1336    20   0    7256   3072   3072 S   0.0   0.0   0:00.00 sh
3348384 ra1336    20   0   11.3g  82496  23040 S   0.0   0.0   0:01.27 node
3348464 ra1336    20   0 1158856  43456  21504 S   0.0   0.0   0:00.68 node
3348765 lv7805    20   0  247056   8192   4608 S   0.0   0.0   0:00.00 srun
3348769 lv7805    20   0    7204      0      0 S   0.0   0.0   0:00.00 srun
3348846 ra1336    20   0 1051288  66904  21504 S   0.0   0.0   0:00.61 node
3348874 ra1336    20   0  895508  65456   9216 S   0.0   0.0   0:03.20 python3
3348881 ra1336    20   0   18076   3072   3072 S   0.0   0.0   0:00.02 bash
3348917 ra1336    20   0   18076   3072   3072 S   0.0   0.0   0:00.02 bash
3348931 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/u787:1-events_unbound
3348932 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u783:1-events_unbound
3348933 root      20   0       0      0      0 I   0.0   0.0   0:00.19 kworker/u776:2-events_unbound
3348934 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u788:0-events_unbound
3348935 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u780:0-events_unbound
3348936 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u777:3-events_unbound
3348937 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u786:2-events_unbound
3348938 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u789:0-events_unbound
3348939 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:2-nfsiod
3348940 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/u784:1-nfsiod
3349187 ra1336    20   0   38960  26112   9216 S   0.0   0.0   0:00.11 python3
3349289 ra1336    20   0  985568  35216  19968 S   0.0   0.0   0:00.13 node
3349466 ml4109    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3349509 cx2502    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3349536 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/28:1-mm_percpu_wq
3349600 ra1336    20   0   19576   3072   3072 S   0.0   0.0   0:00.00 dbus-broker-lau
3349608 ra1336    20   0    4880   1536   1536 S   0.0   0.0   0:00.00 dbus-broker
3349638 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/u774:2-nfsiod
3349712 ml9889    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3349766 vn7241    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3351815 hk4638    20   0   21920   6144   3072 S   0.0   0.0   0:00.11 bash
3352304 cs7200    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3352432 yk9446    20   0  988192  36556  21504 S   0.0   0.0   0:00.14 node
3353454 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.03 sshd
3353802 ziyangc   20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3354092 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/46:0-mm_percpu_wq
3354228 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/3:1-mm_percpu_wq
3354301 jl103     20   0   49172   6464   4608 S   0.0   0.0   0:00.01 sshd
3354330 jl103     20   0   16524   3072   3072 S   0.0   0.0   0:00.01 bash
3354387 dl3994    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3354538 yz4281    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3354580 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/144:1-events
3354607 pv9090    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3354622 jl103     20   0    7652   3072   3072 S   0.0   0.0   0:00.00 sh
3354643 jl103     20   0  298108  10752   4608 S   0.0   0.0   0:00.18 code-c3a26841a8
3354791 jl103     20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3354834 jl103     20   0   21.8g  99296  26112 S   0.0   0.0   0:01.61 node
3354852 jl103     20   0 1155076  36712  21504 S   0.0   0.0   0:02.46 node
3354918 rs7028    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3355075 yw1077    20   0    5588   1536   1536 S   0.0   0.0   0:00.00 sleep
3355104 gs1693    20   0   17332   1536   1536 S   0.0   0.0   0:00.03 screen
3355105 gs1693    20   0   21924   4608   3072 S   0.0   0.0   0:00.05 bash
3355268 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/145:0-mm_percpu_wq
3355437 jl103     20   0   18456   4608   3072 S   0.0   0.0   0:00.03 bash
3356254 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/120:0-events
3356256 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/120:3
3356267 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/54:1-cgroup_destroy
3356268 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/54:3
3357620 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/60:0
3357625 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/147:3-events
3357636 root      20   0   29836   6144   6144 S   0.0   0.0   0:00.00 sshd
3357637 sshd      20   0   16872   6144   6144 S   0.0   0.0   0:00.00 sshd
3357641 root      20   0   48384   6148   4608 S   0.0   0.0   0:00.01 sshd
3357664 qw3460    20   0    5588   1536   1536 S   0.0   0.0   0:00.00 sleep
3357682 ja6993    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3357807 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:3-nfsiod
3357808 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:5-nfsiod
3357809 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:6-nfsiod
3357810 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:7-nfsiod
3357811 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:8-events_unbound
3357812 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:9-events_unbound
3357813 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u781:10
3357829 sl8264    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3357856 ag5805    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3357961 nr3764    20   0    5588   1536   1536 S   0.0   0.0   0:00.00 sleep
3358124 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/179:2-mm_percpu_wq
3358413 fc4978    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3358594 jl103     20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3358648 ss3419    20   0    5588   1536   1536 S   0.0   0.0   0:00.00 sleep
3358760 sp2526    20   0    5588   1536   1536 S   0.0   0.0   0:00.00 sleep
3359010 sf7734    20   0    5588   1536   1536 S   0.0   0.0   0:00.00 sleep
3359093 jl8975    20   0    6620      0      0 S   0.0   0.0   0:00.00 watch
3359094 jl8975    20   0   15856   4608   4608 S   0.0   0.0   0:00.00 squeue
3359339 bt4811    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359346 yl1440    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359365 yl1440    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359372 bz1474    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359400 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359409 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359418 qw3460    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359428 zy0170    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359433 bz1474    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359451 nr3764    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359453 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359488 al2926    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359494 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359497 yl8184    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359630 bt4811    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359644 bz1474    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359646 yl8184    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359648 bz1474    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359651 yl8184    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359696 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359718 bt4811    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359721 ga6       20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359724 qw3460    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359749 nr3764    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359766 sl8264    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359775 chunyiz   20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359782 yl1440    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359783 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359784 ly3223    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359795 jl8975    20   0    6620      0      0 S   0.0   0.0   0:00.00 watch
3359796 jl8975    20   0   15856   3072   3072 S   0.0   0.0   0:00.00 squeue
3359800 bz1474    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359829 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359835 pw6807    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359838 yl1440    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359842 chunyiz   20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359847 chunyiz   20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359878 nr3764    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359948 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3359971 ly3223    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3359987 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360001 rb3242    20   0    7500   3072   3072 S   0.0   0.0   0:00.02 bash
3360041 root      20   0    7844   1536   1536 S   0.0   0.0   0:00.00 mmccrmonitor
3360080 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360108 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360119 yl4399    20   0   23384   9216   6144 S   0.0   0.0   0:00.00 vim
3360131 ra1336    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360200 bz1474    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360205 bz1474    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360215 qw3460    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3360218 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360239 chunyiz   20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3360260 yl8184    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3360267 zc5794    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360268 jg9904    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3360269 yc9182    20   0    7252   3072   3072 S   0.0   0.0   0:00.00 cpuUsage.sh
3360276 yc9182    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3360278 bt4811    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3360313 jdezoort  20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3360353 yl1440    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3360389 ly3223    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
